"filename", "language", "Python", "Markdown", "TypeScript", "JSON", "MS SQL", "TypeScript JSX", "PostCSS", "JSON with Comments", "Shell Script", "JavaScript", "Properties", "Ignore", "Docker", "XML", "YAML", "HTML", "comment", "blank", "total"
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/demo/gen-image/route.ts", "TypeScript", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 100
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/demo/gen-stream-text/route.ts", "TypeScript", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 85
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/demo/gen-text/route.ts", "TypeScript", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 88
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/get-user-credits/route.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/get-user-info/route.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 33
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/inventory/[location]/route.ts", "TypeScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 73
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/inventory/options/route.ts", "TypeScript", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 50
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/inventory/route.ts", "TypeScript", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 140
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/inventory/sales-persons/route.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 33
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/inventory/stats/route.ts", "TypeScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 67
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/inventory/upload/route.ts", "TypeScript", 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 208
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/inventory/warehouse-locations/route.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 33
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/ping/route.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 37
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/rpa/config/route.ts", "TypeScript", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 84
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/rpa/status/route.ts", "TypeScript", 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 179
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/rpa/sync/route.ts", "TypeScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 49
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/stripe-notify/route.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 51
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/test-adapter/route.ts", "TypeScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 58
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/test-db/route.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 32
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/test-inventory/route.ts", "TypeScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 63
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/update-invite-code/route.ts", "TypeScript", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 54
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/api/update-invite/route.ts", "TypeScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 65
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/globals.css", "PostCSS", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/simple/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 79
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/test/page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/liuying/Documents/GitHub/amazon_analyst/src/app/theme.css", "PostCSS", 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 157
"/Users/liuying/Documents/GitHub/amazon_analyst/src/auth/config.ts", "TypeScript", 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 233
"/Users/liuying/Documents/GitHub/amazon_analyst/src/auth/handler.ts", "TypeScript", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 41
"/Users/liuying/Documents/GitHub/amazon_analyst/src/auth/index.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/Users/liuying/Documents/GitHub/amazon_analyst/src/auth/session.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ad-data/ad-dashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 35, 416
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ad-data/ad-distribution-chart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 26, 369
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ad-data/ad-metrics-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21, 294
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ad-data/ad-trends-chart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 32, 350
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ad-data/inventory-points-table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 84, 1046
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ai-analysis/analysis-history.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 24, 334
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ai-analysis/analysis-panel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 30
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ai-analysis/analysis-period-selector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 21, 359
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ai-analysis/analysis-result.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 31, 334
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ai-analysis/analysis-trigger.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 51, 457
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ai-analysis/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 14
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ai-analysis/multi-day-analysis-panel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 188
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ai-analysis/quick-analysis-buttons.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 66
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ai-analysis/quick-rating.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 213
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ai-analysis/streaming-analysis-display.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 58, 644
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ai-analysis/streaming-rating.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 22, 251
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/analytics/google-analytics.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/analytics/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/analytics/open-panel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/analytics/plausible.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/blog-detail/crumb.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/blog-detail/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 50
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/blog/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 63
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/branding/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 34
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/crumb/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/cta/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 46
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/data-cards/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 41
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/data-charts/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 211
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/editor/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 49
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/editor/menubar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 246
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/editor/style.css", "PostCSS", 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 34, 217
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/empty/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/faq/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 42
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/feature/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 37
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/feature1/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 57
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/feature2/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 133
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/feature3/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 94
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/footer/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 102
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/form/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 240
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/header/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 320
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/hero/bg.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 422
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/hero/happy-users.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 34
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/hero/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 98
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/mdeditor/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 22
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/pricing/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 297
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/showcase/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 52
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/showcase1/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 128
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/stats/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 49
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/table/copy.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/table/dropdown.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 54
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/table/image.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/table/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 106
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/table/label.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/table/time.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/testimonial/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 98
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/blocks/toolbar/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/console/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/console/sidebar/nav.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 48
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/console/slots/form/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/console/slots/table/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/dashboard/header/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 57
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/dashboard/layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/dashboard/sidebar/bottom_nav.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/dashboard/sidebar/footer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/dashboard/sidebar/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 88
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/dashboard/sidebar/library.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 6, 102
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/dashboard/sidebar/nav.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 55
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/dashboard/sidebar/user.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 151
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/dashboard/slots/form/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 25
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/dashboard/slots/table/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/excel/analysis-results.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 279
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/excel/data-visualization.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 233
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/excel/excel-upload.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32, 241
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/feedback/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 173
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/icon/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 13, 112
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/inventory/inventory-dashboard-full.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 23, 194
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/inventory/inventory-dashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20, 249
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/inventory/inventory-data-table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 33, 412
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/inventory/inventory-filter-panel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 27, 301
