"filename", "language", "Python", "Markdown", "TypeScript", "JSON", "MS SQL", "TypeScript JSX", "PostCSS", "JSON with Comments", "Shell Script", "JavaScript", "Properties", "Ignore", "Docker", "XML", "YAML", "HTML", "comment", "blank", "total"
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/inventory/inventory-location-detail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 39, 331
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/inventory/inventory-stats-cards.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 159
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/inventory/inventory-table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 430
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/inventory/inventory-upload.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 27, 351
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/invite/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 144
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/invite/modal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 68
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/locale/toggle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 51
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/markdown/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/markdown/markdown.css", "PostCSS", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/sign/form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 164
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/sign/modal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 121
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/sign/register-form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 228
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/sign/sign_in.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/sign/toggle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/sign/user.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 71
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/theme/toggle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/accordion.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 59
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/alert.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 60
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/avatar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 54
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/badge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 47
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/breadcrumb.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 110
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 60
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 93
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/carousel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 263
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/chart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 37, 354
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/checkbox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/collapsible.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 123
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/drawer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 133
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/dropdown-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 258
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 179
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/icon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/input.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/label.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/loading-spinner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 177
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/navigation-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 129
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/progress.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/radio-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 45
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/scroll-area.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 48
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 186
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/separator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/sheet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 140
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 660, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 55, 727
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/skeleton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/sonner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/switch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 117
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/tabs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 67
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/textarea.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/toggle-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 74
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/toggle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 48
"/Users/liuying/Documents/GitHub/amazon_analyst/src/components/ui/tooltip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 62
"/Users/liuying/Documents/GitHub/amazon_analyst/src/contexts/app.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24, 154
"/Users/liuying/Documents/GitHub/amazon_analyst/src/db/config.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/liuying/Documents/GitHub/amazon_analyst/src/db/index.ts", "TypeScript", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 104
"/Users/liuying/Documents/GitHub/amazon_analyst/src/db/migrations/0000_wealthy_squirrel_girl.sql", "MS SQL", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 109
"/Users/liuying/Documents/GitHub/amazon_analyst/src/db/migrations/0001_needy_hobgoblin.sql", "MS SQL", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 31
"/Users/liuying/Documents/GitHub/amazon_analyst/src/db/migrations/0002_dapper_thanos.sql", "MS SQL", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25
"/Users/liuying/Documents/GitHub/amazon_analyst/src/db/migrations/0003_curious_black_tom.sql", "MS SQL", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/Users/liuying/Documents/GitHub/amazon_analyst/src/db/migrations/meta/0000_snapshot.json", "JSON", 0, 0, 0, 751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 751
"/Users/liuying/Documents/GitHub/amazon_analyst/src/db/migrations/meta/0001_snapshot.json", "JSON", 0, 0, 0, 1055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1055
"/Users/liuying/Documents/GitHub/amazon_analyst/src/db/migrations/meta/0002_snapshot.json", "JSON", 0, 0, 0, 1269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1269
"/Users/liuying/Documents/GitHub/amazon_analyst/src/db/migrations/meta/0003_snapshot.json", "JSON", 0, 0, 0, 1295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1295
"/Users/liuying/Documents/GitHub/amazon_analyst/src/db/migrations/meta/_journal.json", "JSON", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34
"/Users/liuying/Documents/GitHub/amazon_analyst/src/db/saihu_erp_schema.sql", "MS SQL", 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 71, 407
"/Users/liuying/Documents/GitHub/amazon_analyst/src/db/schema.ts", "TypeScript", 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 21, 287
"/Users/liuying/Documents/GitHub/amazon_analyst/src/hooks/use-analysis-history.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 43
"/Users/liuying/Documents/GitHub/amazon_analyst/src/hooks/use-mobile.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/Users/liuying/Documents/GitHub/amazon_analyst/src/hooks/use-mobile.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/Users/liuying/Documents/GitHub/amazon_analyst/src/hooks/useMediaQuery.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 28
"/Users/liuying/Documents/GitHub/amazon_analyst/src/hooks/useOneTapLogin.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 53
"/Users/liuying/Documents/GitHub/amazon_analyst/src/i18n/locale.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"/Users/liuying/Documents/GitHub/amazon_analyst/src/i18n/messages/en.json", "JSON", 0, 0, 0, 506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 507
"/Users/liuying/Documents/GitHub/amazon_analyst/src/i18n/messages/zh.json", "JSON", 0, 0, 0, 506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 507
"/Users/liuying/Documents/GitHub/amazon_analyst/src/i18n/navigation.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/liuying/Documents/GitHub/amazon_analyst/src/i18n/pages/landing/en.json", "JSON", 0, 0, 0, 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 399
"/Users/liuying/Documents/GitHub/amazon_analyst/src/i18n/pages/landing/zh.json", "JSON", 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 335
"/Users/liuying/Documents/GitHub/amazon_analyst/src/i18n/pages/pricing/en.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 110
"/Users/liuying/Documents/GitHub/amazon_analyst/src/i18n/pages/pricing/zh.json", "JSON", 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 110
"/Users/liuying/Documents/GitHub/amazon_analyst/src/i18n/pages/showcase/en.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 91
"/Users/liuying/Documents/GitHub/amazon_analyst/src/i18n/pages/showcase/zh.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 91
"/Users/liuying/Documents/GitHub/amazon_analyst/src/i18n/request.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"/Users/liuying/Documents/GitHub/amazon_analyst/src/i18n/routing.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/adapters/data-transformer.ts", "TypeScript", 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 51, 431
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/adapters/saihu-adapter.ts", "TypeScript", 0, 0, 368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 54, 468
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/browser.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/cache.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 48
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/database/ad-data-dao.ts", "TypeScript", 0, 0, 454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 51, 550
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/database/cache-manager.ts", "TypeScript", 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 47, 310
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/database/mysql-client.ts", "TypeScript", 0, 0, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 41, 346
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/hash.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 35
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/inventory-schema.ts", "TypeScript", 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 165
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/ip.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/resp.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/storage.ts", "TypeScript", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 119
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/time.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/tools.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/utils.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/utils/api-logger.ts", "TypeScript", 0, 0, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 50, 414
"/Users/liuying/Documents/GitHub/amazon_analyst/src/lib/utils/api-validation.ts", "TypeScript", 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 38, 320
"/Users/liuying/Documents/GitHub/amazon_analyst/src/middleware.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"/Users/liuying/Documents/GitHub/amazon_analyst/src/models/affiliate.ts", "TypeScript", 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 127
"/Users/liuying/Documents/GitHub/amazon_analyst/src/models/ai-analysis.ts", "TypeScript", 0, 0, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 44, 376
"/Users/liuying/Documents/GitHub/amazon_analyst/src/models/apikey.ts", "TypeScript", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Users/liuying/Documents/GitHub/amazon_analyst/src/models/credit.ts", "TypeScript", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 70
"/Users/liuying/Documents/GitHub/amazon_analyst/src/models/feedback.ts", "TypeScript", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 57
"/Users/liuying/Documents/GitHub/amazon_analyst/src/models/inventory.ts", "TypeScript", 0, 0, 443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 59, 552
"/Users/liuying/Documents/GitHub/amazon_analyst/src/models/order.ts", "TypeScript", 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 214
"/Users/liuying/Documents/GitHub/amazon_analyst/src/models/post.ts", "TypeScript", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 97
"/Users/liuying/Documents/GitHub/amazon_analyst/src/models/user.ts", "TypeScript", 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 166
"/Users/liuying/Documents/GitHub/amazon_analyst/src/providers/theme.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 56
"/Users/liuying/Documents/GitHub/amazon_analyst/src/services/affiliate.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"/Users/liuying/Documents/GitHub/amazon_analyst/src/services/ai-analysis.ts", "TypeScript", 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39, 299
"/Users/liuying/Documents/GitHub/amazon_analyst/src/services/apikey.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/liuying/Documents/GitHub/amazon_analyst/src/services/constant.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/liuying/Documents/GitHub/amazon_analyst/src/services/credit.ts", "TypeScript", 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 155
"/Users/liuying/Documents/GitHub/amazon_analyst/src/services/order.ts", "TypeScript", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 69
"/Users/liuying/Documents/GitHub/amazon_analyst/src/services/page.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 35
"/Users/liuying/Documents/GitHub/amazon_analyst/src/services/streaming-analysis.ts", "TypeScript", 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 289
